,zpid,price,city,latitude,longitude,bathrooms,bedrooms,living_area,lot_area,lot_area_unit,days_on_zillow,lot_sqft
4274,95553002.0,4750000.0,Malibu,34.071774,-118.69302,7.0,5.0,6406.0,7.1025,acres,50.55982638888889,309384.9
4276,20555489.0,19750000.0,Malibu,34.016975,-118.79679,6.0,4.0,5903.0,0.9283,acres,12.977164351851853,40436.748
4277,20557734.0,19500000.0,Malibu,34.03525,-118.85767,6.0,5.0,3191.0,0.559,acres,9.893541666666666,24350.04
4278,20551821.0,8700000.0,Malibu,34.037155,-118.63241,5.0,3.0,3034.0,7448.76,sqft,43.82069444444444,7448.76
4279,20557452.0,2988000.0,Malibu,34.04029,-118.84356,2.0,3.0,1647.0,0.3902,acres,22.47340277777778,16997.112
4280,20554907.0,8450000.0,Malibu,34.025795,-118.75837,5.0,4.0,2644.0,7426.98,sqft,157.78626157407408,7426.98
4281,20555902.0,7495000.0,Malibu,34.025097,-118.79185,5.0,4.0,5500.0,1.1229,acres,5.820972222222222,48913.524
4283,20554917.0,12450000.0,Malibu,34.025986,-118.75674,6.0,5.0,4640.0,6059.196,sqft,100.7550462962963,6059.196
4284,20552608.0,12750000.0,Malibu,34.032394,-118.68642,4.0,4.0,2473.0,7335.504,sqft,124.81353009259259,7335.504
4285,20556832.0,13500000.0,Malibu,34.004284,-118.80894,7.0,5.0,6957.0,0.4555,acres,72.02203703703704,19841.58
4286,20554626.0,6950000.0,Malibu,34.027237,-118.77806,4.0,4.0,3021.0,3.0786,acres,151.00811342592593,134103.816
4288,20557050.0,11899000.0,Malibu,34.02855,-118.826225,6.0,5.0,5909.0,1.0811,acres,19.91079861111111,47092.716
4289,20557931.0,5999000.0,Malibu,34.08525,-118.817635,5.0,4.0,4246.0,21.6694,acres,109.98394675925925,943919.064
4290,20555438.0,9500000.0,Malibu,34.016407,-118.793495,3.0,4.0,2479.0,1.6929,acres,15.769097222222221,73742.724
4291,61361643.0,3795000.0,Malibu,34.02262,-118.79563,3.0,3.0,2800.0,0.728,acres,4.873298611111111,31711.68
4292,461114009.0,10950000.0,Malibu,34.025177,-118.76923,6.0,5.0,4242.0,8729.424,sqft,96.0397800925926,8729.424
4293,95579406.0,18950000.0,Malibu,34.04107,-118.87828,9.0,5.0,9975.0,2.7906,acres,164.81690972222222,121558.536
4294,347014221.0,2100000.0,Malibu,34.050365,-118.957466,4.0,3.0,1782.0,871.0,sqft,57.7427662037037,871.0
4295,20555138.0,1650000.0,Malibu,34.049416,-118.77607,2.0,3.0,1375.0,8683.0,sqft,60.7427662037037,8683.0
4296,20556561.0,15000000.0,Malibu,34.005493,-118.80571,5.0,4.0,3700.0,1.0785,acres,201.83900462962964,46979.46
4297,20557588.0,2995000.0,Malibu,34.043674,-118.85443,3.0,3.0,1588.0,1.2633,acres,22.748217592592592,55029.348000000005
4298,20556276.0,3500000.0,Malibu,34.02778,-118.8198,3.0,4.0,2277.0,0.49,acres,94.75497685185185,21344.399999999998
4299,20552776.0,8900000.0,Malibu,34.058147,-118.649345,9.0,7.0,8000.0,5.0762,acres,51.85211805555556,221119.272
4300,20554331.0,6950000.0,Malibu,34.036674,-118.71016,5.0,4.0,3385.0,0.3347,acres,148.9765972222222,14579.532
4301,20555816.0,17725000.0,Malibu,34.03636,-118.78487,7.0,5.0,8115.0,3.95,acres,41.01537037037037,172062.0
4302,20557027.0,8750000.0,Malibu,34.03217,-118.81899,3.0,3.0,3767.0,0.5941,acres,613.2187037037037,25878.996
4303,20558040.0,3595000.0,Malibu,34.06719,-118.89284,5.0,4.0,3221.0,2.0455,acres,68.86331018518518,89101.98000000001
4304,20557651.0,21500000.0,Malibu,34.03067,-118.84453,7.0,5.0,4036.0,0.3489,acres,26.091875,15198.083999999999
4305,20553635.0,1795000.0,Malibu,34.061985,-118.74099,3.0,3.0,1948.0,9835.848,sqft,61.53585648148148,9835.848
4306,20554958.0,25900000.0,Malibu,34.025036,-118.76849,5.0,5.0,5000.0,0.3083,acres,30.00809027777778,13429.548
4307,20553911.0,26995000.0,Malibu,34.033035,-118.693245,5.0,5.0,4016.0,0.2653,acres,22.519131944444446,11556.467999999999
4308,20554248.0,3950000.0,Malibu,34.04183,-118.691444,2.0,3.0,2017.0,0.6468,acres,90.8320138888889,28174.608
4309,20553968.0,6695000.0,Malibu,34.03072,-118.70272,2.0,3.0,1676.0,5723.784,sqft,115.82758101851852,5723.784
4310,20553981.0,19995000.0,Malibu,34.02982,-118.70638,5.0,4.0,4600.0,6716.952,sqft,162.91469907407406,6716.952
4311,20553638.0,2899999.0,Malibu,34.061195,-118.74163,4.0,4.0,2082.0,10123.344,sqft,17.175208333333334,10123.344
4312,82876907.0,21500000.0,Malibu,34.025482,-118.81352,3.0,2.0,1728.0,9.67,acres,148.72069444444443,421225.2
4313,16493757.0,3695000.0,Malibu,34.055466,-118.96722,2.0,3.0,1075.0,7840.8,sqft,61.95982638888889,7840.8
4314,20555821.0,11000000.0,Malibu,34.03674,-118.78533,7.0,5.0,6346.0,1.9039,acres,31.915092592592593,82933.88399999999
4315,20555906.0,7450000.0,Malibu,34.026558,-118.7915,7.0,5.0,6817.0,1.1762,acres,37.87034722222222,51235.272
4316,20554537.0,19200000.0,Malibu,34.032143,-118.72504,6.0,5.0,3878.0,7039.296,sqft,60.95349537037037,7039.296
4318,16493871.0,3550000.0,Malibu,34.049816,-118.95711,4.0,3.0,1718.0,8520.336,sqft,154.91439814814814,8520.336
4320,20553963.0,6950000.0,Malibu,34.03142,-118.69995,4.0,4.0,3242.0,4194.828,sqft,100.12358796296296,4194.828
4321,20557572.0,4495000.0,Malibu,34.03954,-118.84783,4.0,4.0,3514.0,3.2822,acres,9.789444444444445,142972.632
4323,20557798.0,3850000.0,Malibu,34.038292,-118.867546,4.0,4.0,2744.0,7379.064,sqft,32.06814814814815,7379.064
4324,20552732.0,8950000.0,Malibu,34.045643,-118.67691,5.0,5.0,5300.0,1.7901,acres,102.03011574074074,77976.756
4325,20556943.0,12995000.0,Malibu,34.034573,-118.82801,7.0,5.0,7618.0,1.2351,acres,43.82069444444444,53800.956000000006
4327,20558130.0,10749000.0,Malibu,34.043266,-118.8905,5.0,4.0,6700.0,0.7497,acres,73.80403935185186,32656.932
4328,79805236.0,6495000.0,Malibu,34.068535,-118.79178,3.0,3.0,3100.0,2.2259,acres,82.94231481481482,96960.20400000001
4329,20557216.0,4500000.0,Malibu,34.030663,-118.820816,3.0,4.0,2965.0,0.9897,acres,67.959375,43111.332
4330,20553928.0,35000000.0,Malibu,34.03259,-118.695694,8.0,5.0,3903.0,0.2669,acres,10.553217592592592,11626.164
4331,20554982.0,12500000.0,Malibu,34.024986,-118.77007,5.0,4.0,4538.0,10641.708,sqft,36.0778125,10641.708
4332,20556076.0,8999999.0,Malibu,34.029358,-118.800285,6.0,5.0,6800.0,2.0606,acres,135.4389351851852,89759.736
4333,20558220.0,6995000.0,Malibu,34.040695,-118.89372,7.0,6.0,5366.0,0.3922,acres,29.9075,17084.232
4334,20551975.0,4000000.0,Malibu,34.041847,-118.62026,3.0,4.0,2800.0,0.3602,acres,272.0537962962963,15690.312000000002
4335,20557902.0,13600000.0,Malibu,34.097168,-118.83634,11.0,7.0,12508.0,5.6852,acres,101.69239583333334,247647.312
4336,20556700.0,5250000.0,Malibu,34.018612,-118.80797,4.0,3.0,2186.0,0.3102,acres,33.338125,13512.311999999998
4337,16490590.0,2499000.0,Malibu,34.107998,-118.897575,2.0,2.0,1900.0,5.99,acres,55.00591435185185,260924.40000000002
4338,20555626.0,9995000.0,Malibu,34.00984,-118.80295,8.0,6.0,7494.0,1.0259,acres,87.84908564814815,44688.204
4339,135470829.0,16890000.0,Malibu,34.0178,-118.7962,7.0,6.0,6430.0,1.1836,acres,145.99091435185184,51557.616
4340,20552796.0,3250000.0,Malibu,34.052273,-118.64314,3.0,4.0,2562.0,1.6211,acres,5.824976851851852,70615.116
4341,20555035.0,5475000.0,Malibu,34.040886,-118.77251,6.0,5.0,5369.0,2.1268,acres,160.57813657407408,92643.408
4342,20557732.0,17975000.0,Malibu,34.03529,-118.85733,3.0,3.0,2532.0,0.2967,acres,29.72361111111111,12924.252
4343,20552718.0,15000000.0,Malibu,34.04383,-118.67287,5.0,4.0,5548.0,3.3,acres,162.99859953703702,143748.0
4345,20556067.0,4550000.0,Malibu,34.02725,-118.799484,6.0,5.0,5665.0,0.754,acres,155.81725694444444,32844.24
4346,20557703.0,15200000.0,Malibu,34.033875,-118.85232,5.0,5.0,3025.0,0.5002,acres,54.87259259259259,21788.712
4348,20552706.0,6900000.0,Malibu,34.04186,-118.671326,2.0,3.0,1619.0,1.0545,acres,84.88688657407407,45934.02
4349,20557106.0,7995000.0,Malibu,34.02977,-118.833565,4.0,4.0,5966.0,47000.0,sqft,151.81452546296296,47000.0
4350,20556088.0,4995000.0,Malibu,34.030033,-118.80322,4.0,4.0,3588.0,0.9247,acres,64.71712962962962,40279.932
4351,20554004.0,11995000.0,Malibu,34.03079,-118.711235,4.0,3.0,2351.0,7122.06,sqft,23.89434027777778,7122.06
4353,20554391.0,4475000.0,Malibu,34.036453,-118.71321,4.0,4.0,3932.0,0.3503,acres,51.74488425925926,15259.068
4354,20554300.0,3695000.0,Malibu,34.038086,-118.69725,4.0,3.0,2062.0,0.2938,acres,19.87605324074074,12797.928
4355,20554538.0,13850000.0,Malibu,34.032154,-118.725204,8.0,7.0,5310.0,7361.64,sqft,41.00131944444445,7361.64
4356,20552614.0,8495000.0,Malibu,34.031906,-118.68548,3.0,4.0,3180.0,6189.876,sqft,92.84920138888889,6189.876
4357,20557498.0,12900000.0,Malibu,34.032536,-118.82303,7.0,6.0,6650.0,2.0881,acres,64.68936342592593,90957.636
4358,20554580.0,21995000.0,Malibu,34.032642,-118.74355,6.0,5.0,4608.0,0.2512,acres,39.02268518518518,10942.271999999999
4359,20557548.0,6495000.0,Malibu,34.036102,-118.85204,5.0,5.0,4100.0,0.9533,acres,67.84225694444444,41525.748
4360,20556564.0,16000000.0,Malibu,34.00473,-118.80787,6.0,6.0,5716.0,1.3967,acres,155.66108796296297,60840.252
4362,20554043.0,13995000.0,Malibu,34.031517,-118.71831,6.0,6.0,4250.0,6695.172,sqft,107.70604166666666,6695.172
4363,20557158.0,9995000.0,Malibu,34.017887,-118.82375,4.0,3.0,3433.0,1.6036,acres,115.65700231481482,69852.81599999999
4364,20557536.0,9950000.0,Malibu,34.033775,-118.8367,6.0,7.0,6863.0,1.2845,acres,229.77913194444446,55952.82
4365,89145018.0,14500000.0,Malibu,34.033627,-118.7998,6.0,5.0,6800.0,2.8,acres,83.04016203703704,121967.99999999999
4366,20554728.0,4995000.0,Malibu,34.030766,-118.760216,3.0,2.0,2346.0,3.486,acres,37.11310185185185,151850.16
4369,20554686.0,3950000.0,Malibu,34.028427,-118.764175,6.0,4.0,3448.0,0.8512626262626263,acres,146.7427662037037,37081.0
4370,20554579.0,11999000.0,Malibu,34.032658,-118.742805,5.0,6.0,4123.0,5323.032,sqft,97.04708333333333,5323.032
4371,20553718.0,1899000.0,Malibu,34.06161,-118.740524,3.0,3.0,2620.0,0.3409,acres,97.06094907407407,14849.604
4372,20554543.0,19950000.0,Malibu,34.03227,-118.72618,5.0,4.0,4836.0,8062.956,sqft,152.82418981481482,8062.956
4373,95537468.0,18850000.0,Malibu,34.018673,-118.80494,6.0,4.0,8385.0,2.6386,acres,66.7271875,114937.416
4374,20554737.0,4295000.0,Malibu,34.02998,-118.75687,3.0,4.0,2436.0,0.6668000000000001,acres,34.355578703703706,29045.808
4375,20554260.0,13000000.0,Malibu,34.04178,-118.690315,6.0,4.0,8545.0,1.217,acres,125.02582175925926,53012.520000000004
4376,95707013.0,9240000.0,Malibu,34.063213,-118.648926,8.0,7.0,10000.0,4.7505,acres,373.9323148148148,206931.78
4378,95568720.0,3150000.0,Malibu,34.0436,-118.742516,4.0,4.0,3500.0,8032.464,sqft,55.04636574074074,8032.464
4379,20557705.0,26000000.0,Malibu,34.034214,-118.85275,7.0,5.0,7024.0,0.3726,acres,103.06725694444444,16230.456
4380,95549967.0,17900000.0,Malibu,34.029003,-118.820595,9.0,6.0,9351.0,3.2982,acres,116.06435185185185,143669.592
4382,20552837.0,3295000.0,Malibu,34.06552,-118.64218,3.0,2.0,2002.0,1.014,acres,139.94668981481482,44169.840000000004
4384,20556483.0,2960000.0,Malibu,34.02137,-118.799515,3.0,3.0,2397.0,2.29,acres,24.084016203703705,99752.40000000001
4385,20555020.0,16450000.0,Malibu,34.024277,-118.7838,6.0,4.0,4200.0,0.5401,acres,103.695625,23526.756
4387,2067954924.0,2799000.0,Malibu,34.09125,-118.97937,5.0,5.0,4672.0,3.45,acres,60.765335648148145,150282.0
4389,20553853.0,15650000.0,Malibu,34.032394,-118.68676,5.0,5.0,3029.0,8267.688,sqft,162.93866898148147,8267.688
4390,20554246.0,5995000.0,Malibu,34.04105,-118.68901,6.0,5.0,5008.0,0.5075000000000001,acres,396.9388773148148,22106.700000000004
4391,65242473.0,3695000.0,Malibu,34.082508,-118.88188,2.0,3.0,2570.0,9.8584,acres,36.784050925925925,429431.904
4392,20554738.0,5945000.0,Malibu,34.0295,-118.75667,5.0,4.0,3765.0,0.7245179063360881,acres,191.75087962962962,31560.0
4393,95628479.0,4854000.0,Malibu,34.037533,-118.853485,4.0,5.0,3462.0,1.023,acres,150.00552083333332,44561.88
4395,20557415.0,3988000.0,Malibu,34.03572,-118.844864,4.0,4.0,3029.0,0.2709,acres,206.70666666666668,11800.403999999999
4396,20557403.0,3275000.0,Malibu,34.03864,-118.842735,4.0,4.0,3080.0,10846.44,sqft,87.6367013888889,10846.44
4397,20557541.0,10950000.0,Malibu,34.03527,-118.86328,4.0,4.0,4298.0,5052.96,sqft,73.80680555555556,5052.96
4398,20557654.0,14495000.0,Malibu,34.030994,-118.84512,4.0,4.0,3882.0,0.4731,acres,148.8978125,20608.236
4399,20555370.0,1972000.0,Malibu,34.09175,-118.80978,3.0,3.0,2248.0,0.4331,acres,86.9491087962963,18865.836
4400,20553859.0,13250000.0,Malibu,34.033096,-118.69026,4.0,4.0,3653.0,7614.288,sqft,58.710590277777776,7614.288
4401,20554906.0,10450000.0,Malibu,34.02578,-118.75853,5.0,5.0,3354.0,7466.184,sqft,242.44579861111112,7466.184
4402,95692230.0,6950000.0,Malibu,34.033226,-118.728806,4.0,3.0,3434.0,0.2553,acres,31.769548611111112,11120.868
4403,20554051.0,14995000.0,Malibu,34.031593,-118.71971,4.0,2.0,4358.0,7784.172,sqft,138.87364583333334,7784.172
4404,20552805.0,5900000.0,Malibu,34.050682,-118.64512,3.0,4.0,2770.0,0.2536,acres,43.78690972222222,11046.815999999999
4405,20554074.0,3950000.0,Malibu,34.035934,-118.71116,3.0,3.0,3050.0,0.6646,acres,121.768125,28949.976
4408,442537801.0,9495000.0,Malibu,34.031837,-118.68402,4.0,4.0,2890.0,5301.252,sqft,410.76189814814813,5301.252
4409,20554408.0,4499000.0,Malibu,34.037247,-118.71465,4.0,5.0,3653.0,0.907139577594123,acres,188.7427662037037,39515.0
4410,95539670.0,14495000.0,Malibu,34.033623,-118.78378,9.0,7.0,10500.0,1.864,acres,142.81822916666667,81195.84000000001
4411,20554078.0,5999999.0,Malibu,34.035538,-118.71223,3.0,4.0,3650.0,0.6194,acres,117.89792824074074,26981.064
4412,20556963.0,4650000.0,Malibu,34.03496,-118.824646,3.0,3.0,3377.0,1.4449,acres,32.71289351851852,62939.844000000005
4415,20555488.0,8995000.0,Malibu,34.01662,-118.79614,6.0,5.0,3524.0,0.4972,acres,259.99148148148146,21658.032
4417,20557747.0,15995000.0,Malibu,34.035507,-118.860214,6.0,4.0,5136.0,0.2529,acres,62.054340277777776,11016.324
4420,20557899.0,7100000.0,Malibu,34.093414,-118.86468,4.0,4.0,4013.0,4.3524,acres,93.93547453703704,189590.54400000002
4421,20555721.0,6950000.0,Malibu,34.015648,-118.8003,3.0,3.0,2758.0,1.6435,acres,85.86659722222223,71590.86
4422,20554743.0,7299000.0,Malibu,34.03066,-118.756485,6.0,6.0,5913.0,0.6845,acres,71.90418981481481,29816.82
4423,20557626.0,8500000.0,Malibu,34.040634,-118.859856,5.0,5.0,5182.0,4.1688,acres,60.66778935185185,181592.928
4424,20554918.0,16000000.0,Malibu,34.026024,-118.75658,5.0,3.0,5083.0,6590.628,sqft,58.05355324074074,6590.628
4425,20557958.0,3700000.0,Malibu,34.09223,-118.88915,5.0,5.0,3711.0,2.9831,acres,96.83893518518518,129943.836
4426,20554638.0,12495000.0,Malibu,34.028175,-118.77095,4.0,4.0,3466.0,4.005,acres,100.80321759259259,174457.8
4427,20558175.0,11450000.0,Malibu,34.038113,-118.87138,5.0,4.0,4181.0,0.3409999999999999,acres,96.67494212962963,14853.959999999995
4429,20553759.0,2625000.0,Malibu,34.044975,-118.74005,4.0,3.0,2109.0,5397.084,sqft,80.70354166666667,5397.084
4430,20556091.0,8750000.0,Malibu,34.031487,-118.801636,8.0,6.0,8425.0,1.897,acres,43.7427662037037,82633.32
4431,96107741.0,5100000.0,Malibu,34.08759,-118.944336,1.0,1.0,1400.0,30.0,acres,443.7427662037037,1306800.0
4432,20553693.0,2399000.0,Malibu,34.06065,-118.7423,3.0,3.0,2320.0,6682.104,sqft,24.73414351851852,6682.104
4434,20552409.0,3500000.0,Malibu,34.03744,-118.63655,6.0,7.0,3486.0,0.302,acres,144.72689814814814,13155.119999999999
4435,119678862.0,7500000.0,Malibu,34.02506,-118.79995,8.0,6.0,5759.0,0.6046,acres,261.84578703703704,26336.376
4438,20557131.0,5995000.0,Malibu,34.025097,-118.81998,7.0,7.0,4171.0,0.921,acres,66.99053240740741,40118.76
4439,84146514.0,3495000.0,Malibu,34.08992,-118.97937,5.0,5.0,4828.0,3.49,acres,25.998344907407407,152024.40000000002
4440,20556288.0,6999000.0,Malibu,34.026455,-118.81757,5.0,4.0,5150.0,1.97,acres,101.10258101851852,85813.2
4443,20556795.0,4175000.0,Malibu,34.01846,-118.8112,6.0,6.0,3685.0,0.5485,acres,86.74827546296297,23892.66
4444,20555627.0,6700000.0,Malibu,34.007523,-118.80158,3.0,4.0,2282.0,1.1329,acres,96.96721064814815,49349.124
4445,20554482.0,5250000.0,Malibu,34.04007,-118.77055,6.0,5.0,5120.0,1.0094,acres,137.04626157407407,43969.464
4446,20555366.0,2295000.0,Malibu,34.091366,-118.808624,3.0,4.0,2904.0,0.31,acres,88.78278935185185,13503.6
4448,459741721.0,7750000.0,Malibu,34.09496,-118.860886,4.0,3.0,5350.0,11.0229,acres,369.88019675925926,480157.524
4449,20553668.0,2595000.0,Malibu,34.061462,-118.74348,4.0,4.0,2866.0,7827.732,sqft,92.99457175925926,7827.732
4450,20556326.0,4250000.0,Malibu,34.028023,-118.81704,3.0,3.0,2577.0,1.0952,acres,29.93258101851852,47706.912
4451,64438083.0,9749000.0,Malibu,34.041897,-118.62242,2.0,2.0,2131.0,1.274,acres,278.7427662037037,55495.44
4452,20554541.0,7500000.0,Malibu,34.03227,-118.725685,5.0,4.0,3389.0,8158.788,sqft,32.93927083333333,8158.788
4453,95554596.0,3749000.0,Malibu,34.02853,-118.83209,4.0,4.0,3016.0,0.4740999999999999,acres,61.02628472222222,20651.795999999995
4454,20554402.0,3750000.0,Malibu,34.036774,-118.71367,3.0,3.0,2339.0,0.2872,acres,109.74121527777778,12510.432
4455,20556190.0,4950000.0,Malibu,34.025192,-118.80618,5.0,4.0,4455.0,0.3204,acres,59.76260416666667,13956.624000000002
4457,20554922.0,9995000.0,Malibu,34.025642,-118.76306,3.0,3.0,3323.0,6242.148,sqft,105.91864583333333,6242.148
4458,455179161.0,5999000.0,Malibu,34.06103,-118.98098,3.0,4.0,2345.0,7840.8,sqft,337.54318287037034,7840.8
4460,20554053.0,12995000.0,Malibu,34.031498,-118.72006,4.0,4.0,3305.0,8167.5,sqft,32.927881944444444,8167.5
4463,20555134.0,4095000.0,Malibu,34.05062,-118.777534,4.0,4.0,3232.0,1.0618,acres,134.81023148148148,46252.008
4466,16493901.0,3500000.0,Malibu,34.048515,-118.95404,3.0,2.0,1865.0,1306.0,sqft,307.7427662037037,1306.0
4467,95625490.0,7980000.0,Malibu,34.03515,-118.82631,4.0,3.0,4178.0,7710.12,sqft,110.97077546296296,7710.12
4468,20557753.0,6995000.0,Malibu,34.03582,-118.862015,5.0,4.0,4195.0,8128.296,sqft,36.158553240740744,8128.296
4470,79805656.0,3298000.0,Malibu,34.02321,-118.8025,4.0,4.0,4437.0,0.2958,acres,199.8904398148148,12885.048
4471,2104713185.0,8495000.0,Malibu,34.037777,-118.86529,9.0,6.0,11500.0,4.4851,acres,395.7427662037037,195370.956
4473,16493873.0,3495000.0,Malibu,34.05051,-118.95703,4.0,4.0,2233.0,7405.0,sqft,190.7427662037037,7405.0
4475,20554942.0,8260000.0,Malibu,34.025585,-118.764046,4.0,3.0,3417.0,7387.776,sqft,164.9810300925926,7387.776
4476,20557950.0,3750000.0,Malibu,34.08962,-118.88992,3.0,3.0,4377.0,1.76,acres,509.67068287037034,76665.6
4477,20554946.0,16800000.0,Malibu,34.025497,-118.76665,3.0,3.0,3022.0,8485.488,sqft,47.88754629629629,8485.488
4478,20557616.0,2950000.0,Malibu,34.03956,-118.85577,3.0,3.0,1800.0,1.1573,acres,94.89721064814815,50411.988
4479,20553690.0,2295000.0,Malibu,34.060513,-118.74169,4.0,3.0,2541.0,6385.896,sqft,39.81438657407407,6385.896
4482,20555067.0,1950000.0,Malibu,34.04818,-118.77266,3.0,3.0,1560.0,6899.904,sqft,89.1862037037037,6899.904
4486,20556475.0,5200000.0,Malibu,34.022804,-118.800125,4.0,4.0,4260.0,0.5843,acres,522.8587037037037,25452.108
4487,20557860.0,8998000.0,Malibu,34.036415,-118.865,5.0,4.0,3558.0,5488.56,sqft,317.84153935185185,5488.56
4488,20555057.0,3499000.0,Malibu,34.050453,-118.748474,3.0,3.0,2143.0,9.8385,acres,419.7427662037037,428565.06
4489,20557551.0,3400000.0,Malibu,34.036583,-118.852905,4.0,6.0,2865.0,10062.36,sqft,127.88762731481482,10062.36
4494,16493872.0,3450000.0,Malibu,34.049984,-118.957054,4.0,3.0,1883.0,4791.0,sqft,48.7427662037037,4791.0
4497,20554920.0,13495000.0,Malibu,34.025578,-118.76341,5.0,4.0,3409.0,6285.708,sqft,317.70612268518516,6285.708
4500,20557160.0,7995000.0,Malibu,34.01906,-118.82336,6.0,6.0,6882.0,0.4685,acres,154.70570601851853,20407.86
4511,20555983.0,4250000.0,Malibu,34.02957,-118.796364,4.0,3.0,2577.0,0.997,acres,151.99865740740742,43429.32
4517,20554632.0,11500000.0,Malibu,34.02871,-118.77222,8.0,7.0,5810.0,9.112,acres,220.7427662037037,396918.72000000003
4520,20556984.0,3995000.0,Malibu,34.034157,-118.82943,6.0,4.0,8800.0,0.9443,acres,147.65078703703705,41133.708
4528,20551615.0,8500000.0,Malibu,34.037983,-118.607,3.0,3.0,2880.0,3824.568,sqft,199.04895833333333,3824.568
4684,463342866.0,1199000.0,San Francisco,37.76566,-122.423996,2.0,2.0,1603.0,3079.692,sqft,3.743217592592593,3079.692
4685,463342539.0,1399000.0,San Francisco,37.76566,-122.424,2.0,2.0,1811.0,3079.692,sqft,3.743217592592593,3079.692
4689,80747682.0,3788000.0,San Francisco,37.77519,-122.41121,4.0,4.0,4250.0,1875.0,sqft,16.743217592592593,1875.0
4710,15143125.0,990000.0,San Francisco,37.76701,-122.41904,1.0,2.0,803.0,875.556,sqft,75.74321759259259,875.556
4722,2064022013.0,895000.0,Truckee,39.34515,-120.09458,2.0,3.0,1404.0,10454.4,sqft,2.7486458333333332,10454.4
4723,89471504.0,5885000.0,Truckee,39.31763,-120.266975,5.0,6.0,6387.0,10018.8,sqft,9.701226851851851,10018.8
4724,19432143.0,830000.0,Truckee,39.363163,-120.172485,2.0,2.0,1425.0,0.26,acres,1.8970949074074075,11325.6
4725,19456304.0,1295000.0,Truckee,39.3507,-120.21631,3.0,3.0,2500.0,0.3,acres,2.159641203703704,13068.0
4726,17706570.0,3395000.0,Truckee,39.293274,-120.1563,4.0,4.0,3636.0,1.0,acres,2.002650462962963,43560.0
4727,19434139.0,775000.0,Truckee,39.32952,-120.23525,2.0,3.0,1518.0,10018.8,sqft,45.00184027777778,10018.8
4728,19432395.0,765000.0,Truckee,39.364628,-120.16559,3.0,4.0,2027.0,0.37,acres,78.93358796296296,16117.199999999999
4729,19453028.0,799000.0,Truckee,39.34019,-120.22712,3.0,3.0,1550.0,0.29,acres,2.852662037037037,12632.4
4730,19456493.0,1065000.0,Truckee,39.358074,-120.24823,2.0,3.0,1456.0,0.3299999999999999,acres,3.780486111111111,14374.799999999996
4731,19455143.0,760000.0,Truckee,39.350067,-120.20542,2.0,3.0,1584.0,0.35,acres,39.627627314814816,15245.999999999998
4732,19451816.0,1499000.0,Truckee,39.350735,-120.088104,3.0,3.0,2700.0,0.31,acres,1.8763078703703704,13503.6
4733,446054663.0,937500.0,Truckee,39.360058,-120.10003,2.0,3.0,1408.0,0.2799999999999999,acres,4.049814814814815,12196.799999999996
4734,122064959.0,1555000.0,Truckee,39.32544,-120.27763,3.0,4.0,2376.0,4791.6,sqft,86.09215277777778,4791.6
4735,19456565.0,1798000.0,Truckee,39.356365,-120.24905,3.0,5.0,2807.0,0.29,acres,3.819328703703704,12632.4
4736,19454350.0,1975000.0,Truckee,39.351776,-120.247185,4.0,5.0,3421.0,0.29,acres,2.905219907407407,12632.4
4738,19456669.0,1050000.0,Truckee,39.35339,-120.25422,3.0,5.0,2019.0,0.51,acres,2.7805092592592593,22215.600000000002
4742,19453754.0,795000.0,Truckee,39.341812,-120.24184,2.0,3.0,1382.0,0.37,acres,15.833263888888888,16117.199999999999
4743,19455592.0,764000.0,Truckee,39.35796,-120.235916,2.0,3.0,1456.0,0.29,acres,43.76662037037037,12632.4
4747,19433914.0,749000.0,Truckee,39.3292,-120.24976,2.0,2.0,1088.0,6534.0,sqft,72.07324074074074,6534.0
4748,19434472.0,899000.0,Truckee,39.321865,-120.21739,2.0,2.0,1296.0,0.4599999999999999,acres,8.847789351851851,20037.599999999995
4751,17706650.0,5250000.0,Truckee,39.296818,-120.15553,4.0,4.0,3637.0,0.67,acres,4.721261574074074,29185.2
4752,19454927.0,865000.0,Truckee,39.34959,-120.22127,2.0,3.0,1504.0,0.45,acres,15.565659722222222,19602.0
4754,94689785.0,1695000.0,Truckee,39.336327,-120.21471,3.0,3.0,2381.0,8712.0,sqft,29.97357638888889,8712.0
4755,19433894.0,795000.0,Truckee,39.329403,-120.24689,2.0,3.0,1220.0,4791.6,sqft,56.51861111111111,4791.6
4757,19433895.0,595000.0,Truckee,39.32935,-120.24669,1.0,2.0,864.0,4791.6,sqft,32.03326388888889,4791.6
4759,205305344.0,2875000.0,Truckee,39.349922,-120.27236,4.0,4.0,3222.0,0.42,acres,7.030555555555556,18295.2
4764,122010090.0,11795000.0,Truckee,39.273926,-120.16175,8.0,6.0,6018.0,1.57,acres,4.795138888888889,68389.2
4765,19434344.0,850000.0,Truckee,39.327236,-120.21095,2.0,3.0,1644.0,0.32,acres,22.894201388888888,13939.2
4766,205275065.0,975000.0,Truckee,39.32816,-120.265884,2.0,3.0,1208.0,4791.6,sqft,56.98810185185185,4791.6
4767,122010676.0,7695000.0,Truckee,39.274296,-120.162766,5.0,5.0,4269.0,1.07,acres,3.766701388888889,46609.200000000004
4768,19453084.0,765000.0,Truckee,39.3386,-120.2243,2.0,2.0,1468.0,0.3399999999999999,acres,43.81806712962963,14810.399999999996
4769,19435228.0,945000.0,Truckee,39.321404,-120.17498,2.0,3.0,1220.0,0.42,acres,16.97982638888889,18295.2
