,price,bed,bath,lot_sqft,lot_living,lat,long,income,poverty,unemployment,bachelor,rent,area_home_value,owner_occ,pop_density,risk_fire,risk_earthquake,risk_heat,dist_city,dist_airport,dist_coast
2239,500000.0,4.0,3.0,6098.4,2100.0,38.46398,-121.43627,85334.0,0.0717703349282296,0.1329001772002362,0.1919361612767744,1486.0,402700.0,0.5325779036827195,5344.266207531409,0.0,64.30380649994649,16.75365842032509,14.02238592206819,28.998198371192387,111.32908855581512
2241,499999.0,4.0,2.0,5601.816,1450.0,38.472164,-121.454025,78779.0,0.1129468736647201,0.0992466426465771,0.1638888888888889,1972.0,392200.0,0.7001127395715896,1144.3932896115582,78.62009917591239,80.47280986526822,34.43443443443444,12.665462850878162,27.492772931541644,109.80264123398916
2242,425000.0,4.0,2.0,9583.2,1870.0,38.508713,-121.43841,54785.0,0.3155168841930806,0.150764364786505,0.0881086452467704,1572.0,347000.0,0.3966555183946488,3137.086795982191,0.0,81.88196401602987,45.0641117307784,9.45494552353724,24.594772017466067,111.3363228317576
2243,499000.0,3.0,3.0,4499.748,1660.0,38.448544,-121.44192,85417.0,0.1897000173400381,0.0503769705277587,0.2324598478444632,1817.0,475800.0,0.609568812758417,4079.888561809216,0.0,73.88248724626307,26.078459411792743,15.483706561435511,30.31741412435034,110.82194381482525
2244,449000.0,4.0,2.0,6098.4,1345.0,38.468174,-121.43286,39163.0,0.3919902912621359,0.1991300144997583,0.1374340949033392,1673.0,362600.0,0.311568488289567,7496.895248175438,0.0,79.91985064155162,26.601601601601605,13.701563241565747,28.726003151192888,111.6345803515474
2245,379900.0,2.0,2.0,4356.0,1061.0,38.463703,-121.440346,85334.0,0.0717703349282296,0.1329001772002362,0.1919361612767744,1486.0,402700.0,0.5325779036827195,5344.266207531409,0.0,64.30380649994649,16.75365842032509,13.927434588626832,28.863249257386048,110.97375012869531
2248,439950.0,3.0,2.0,7840.8,1034.0,38.48024,-121.43481,56591.0,0.1919422272900038,0.0644831115660184,0.1198030634573304,1225.0,319200.0,0.3827751196172249,3063.2779396378646,0.0,78.91382160227367,28.16030316030316,12.405535087467758,27.470309200827003,111.50063983958952
2250,350000.0,3.0,1.0,7405.2,1120.0,38.488194,-121.443756,68868.0,0.1633771929824561,0.0513966480446927,0.1363986642692011,1582.0,407700.0,0.5900621118012422,2577.2332287072454,0.0,83.26138917626913,41.55822489155823,11.281804686273473,26.31807970295571,110.75507385908324
2251,409900.0,3.0,2.0,6394.608,1080.0,38.50681,-121.45054,54785.0,0.3155168841930806,0.150764364786505,0.0881086452467704,1572.0,347000.0,0.3966555183946488,3137.086795982191,0.0,81.88196401602987,45.0641117307784,9.149345888401768,24.22635654691899,110.26997213522382
2253,449900.0,3.0,2.0,4499.748,1382.0,38.479603,-121.46034,79261.0,0.2244723331431831,0.0461149715729627,0.1419098143236074,2245.0,336100.0,0.6639427987742594,3658.210836484445,0.0,76.82803562722225,31.693598360265028,11.722148483020067,26.50967343384518,109.27721707049773
2254,359000.0,2.0,2.0,3245.22,1260.0,38.478355,-121.45338,79261.0,0.2244723331431831,0.0461149715729627,0.1419098143236074,2245.0,336100.0,0.6639427987742594,3658.210836484445,0.0,76.82803562722225,31.693598360265028,12.022058778420035,26.89832570426756,109.87828160398492
2255,469000.0,4.0,2.0,6534.0,1801.0,38.47981,-121.45075,67404.0,0.1459388069557561,0.0247432306255835,0.2563362207250561,1621.0,378400.0,0.4896825396825396,5294.606447462424,0.0,77.3060777948224,26.93884360551027,11.938422683106202,26.85623760397516,110.11230011965397
2256,450000.0,4.0,2.0,6534.0,1820.0,38.468212,-121.45096,78779.0,0.1129468736647201,0.0992466426465771,0.1638888888888889,1972.0,392200.0,0.7001127395715896,1144.3932896115582,78.62009917591239,80.47280986526822,34.43443443443444,13.162322794803686,28.00439869506584,110.05921527518504
2258,439950.0,4.0,2.0,6534.0,1164.0,38.50619,-121.445335,54785.0,0.3155168841930806,0.150764364786505,0.0881086452467704,1572.0,347000.0,0.3966555183946488,3137.086795982191,0.0,81.88196401602987,45.0641117307784,9.408528369435288,24.516117842464137,110.71797215023793
2260,690000.0,4.0,3.0,18430.236,3016.0,38.507015,-121.460556,54327.0,0.1790865384615384,0.0811403508771929,0.1096121416526138,1395.0,118800.0,0.4102397926117952,1847.867199302452,0.0,88.40093705778128,39.24281424281425,8.800300811906544,23.78028441096621,109.4014105124749
2262,489990.0,3.0,2.0,5301.252,1196.0,38.445015,-121.42829,85417.0,0.1897000173400381,0.0503769705277587,0.2324598478444632,1817.0,475800.0,0.609568812758417,4079.888561809216,0.0,73.88248724626307,26.078459411792743,16.240312031357316,31.191385050555336,112.0091944355481
2264,449999.0,3.0,2.0,8276.4,1456.0,38.48938,-121.45327,68868.0,0.1633771929824561,0.0513966480446927,0.1363986642692011,1582.0,407700.0,0.5900621118012422,2577.2332287072454,0.0,83.26138917626913,41.55822489155823,10.860530725796677,25.809637643686777,109.9332511736556
2266,467500.0,4.0,3.0,2613.6,1605.0,38.477795,-121.457535,79261.0,0.2244723331431831,0.0461149715729627,0.1419098143236074,2245.0,336100.0,0.6639427987742594,3658.210836484445,0.0,76.82803562722225,31.693598360265028,11.97977341200301,26.79607676937633,109.51482479488844
2267,434900.0,3.0,2.0,6098.4,1500.0,38.49995,-121.44485,49408.0,0.4048433048433048,0.0936849410131853,0.0505836575875486,1278.0,363200.0,0.2802303262955854,2504.2879688583585,0.0,85.14145053690557,40.657323990657325,10.04995038110361,25.134695056462743,110.721283973768
2268,539990.0,4.0,3.0,3271.356,1660.0,38.44332,-121.428955,85417.0,0.1897000173400381,0.0503769705277587,0.2324598478444632,1817.0,475800.0,0.609568812758417,4079.888561809216,0.0,73.88248724626307,26.078459411792743,16.396546579130455,31.333604627623128,111.9519087060252
2270,539990.0,4.0,3.0,3223.44,1660.0,38.44452,-121.42829,85417.0,0.1897000173400381,0.0503769705277587,0.2324598478444632,1817.0,475800.0,0.609568812758417,4079.888561809216,0.0,73.88248724626307,26.078459411792743,16.291804317835474,31.240488448723745,112.0093453510244
2271,430000.0,3.0,3.0,3375.9,1135.0,38.47814,-121.45484,79261.0,0.2244723331431831,0.0461149715729627,0.1419098143236074,2245.0,336100.0,0.6639427987742594,3658.210836484445,0.0,76.82803562722225,31.693598360265028,12.007882550321824,26.86369253885458,109.7505031789501
2277,429000.0,3.0,2.0,6098.4,1171.0,38.459152,-121.437996,96944.0,0.1052631578947368,0.08585313174946,0.1968233526507834,2092.0,447600.0,0.7145289443813848,3910.478733827247,76.50339505071766,79.12073537630955,40.513132179798845,14.472860715097854,29.407155532306668,111.1712410129482
2279,584990.0,4.0,3.0,4268.88,1846.0,38.444984,-121.427795,85417.0,0.1897000173400381,0.0503769705277587,0.2324598478444632,1817.0,475800.0,0.609568812758417,4079.888561809216,0.0,73.88248724626307,26.078459411792743,16.258836739061724,31.21397356845771,112.05231181360014
2280,475000.0,3.0,3.0,4390.848,1468.0,38.481773,-121.43239,68868.0,0.1633771929824561,0.0513966480446927,0.1363986642692011,1582.0,407700.0,0.5900621118012422,2577.2332287072454,0.0,83.26138917626913,41.55822489155823,12.34138724937596,27.427094320646468,111.71686602214884
2282,450000.0,2.0,2.0,6534.0,938.0,38.469902,-121.461395,78779.0,0.1129468736647201,0.0992466426465771,0.1638888888888889,1972.0,392200.0,0.7001127395715896,1144.3932896115582,78.62009917591239,80.47280986526822,34.43443443443444,12.74780355099568,27.451203177049653,109.15513317021616
2283,479990.0,3.0,3.0,2452.428,1434.0,38.450348,-121.44395,96944.0,0.1052631578947368,0.08585313174946,0.1968233526507834,2092.0,447600.0,0.7145289443813848,3910.478733827247,76.50339505071766,79.12073537630955,40.513132179798845,15.240326576937514,30.06069887778452,110.645583366832
2284,519900.0,5.0,3.0,6969.6,1933.0,38.48754,-121.449974,68868.0,0.1633771929824561,0.0513966480446927,0.1363986642692011,1582.0,407700.0,0.5900621118012422,2577.2332287072454,0.0,83.26138917626913,41.55822489155823,11.150015114316789,26.12419358893425,110.2113626393053
2289,434900.0,3.0,2.0,6534.0,1114.0,38.506336,-121.4491,54785.0,0.3155168841930806,0.150764364786505,0.0881086452467704,1572.0,347000.0,0.3966555183946488,3137.086795982191,0.0,81.88196401602987,45.0641117307784,9.249926609266792,24.33502147507341,110.39190045361792
2292,529999.0,4.0,3.0,3105.0,2001.0,38.4503,-121.444305,96944.0,0.1052631578947368,0.08585313174946,0.1968233526507834,2092.0,447600.0,0.7145289443813848,3910.478733827247,76.50339505071766,79.12073537630955,40.513132179798845,15.236574648794436,30.052441612819152,110.61465342588842
2293,539990.0,3.0,3.0,6420.744,1482.0,38.44504,-121.42815,85417.0,0.1897000173400381,0.0503769705277587,0.2324598478444632,1817.0,475800.0,0.609568812758417,4079.888561809216,0.0,73.88248724626307,26.078459411792743,16.24203090524803,31.19442089588057,112.02137988869306
2294,625000.0,4.0,2.0,7074.144,1755.0,38.442772,-121.4195,75322.0,0.1031540600134215,0.0422634836427939,0.2763433356594557,2119.0,468600.0,0.4972771567784465,2785.0622868149844,65.33956452974682,84.4648187126158,53.42604509271176,16.756194583889336,31.76507198199436,112.77561828583929
2295,399900.0,3.0,1.0,5662.8,1014.0,38.465984,-121.43608,62903.0,0.1847930702598652,0.1204819277108433,0.1931745009658725,1819.0,385800.0,0.3406593406593406,4401.975338769921,0.0,76.1145398546847,25.2347585680919,13.820813355001745,28.80851706350632,111.34953093086276
2299,617990.0,3.0,3.0,4024.944,1846.0,38.44501,-121.42864,85417.0,0.1897000173400381,0.0503769705277587,0.2324598478444632,1817.0,475800.0,0.609568812758417,4079.888561809216,0.0,73.88248724626307,26.078459411792743,16.230071886092023,31.17811055190743,111.97871491990118
2300,930000.0,4.0,4.0,11325.999999999998,2705.0,33.88411,-117.48426,155809.0,0.0733009708737864,0.0224458204334365,0.3919732441471572,2217.0,755300.0,0.9744384198295896,740.4422740779427,98.26144863425016,88.70060528224704,50.04528337861671,72.48610002749743,85.52722216893014,50.659842014006834
2301,589000.0,4.0,2.0,8276.0,1788.0,33.935165,-117.44743,115526.0,0.025624599615631,0.0690221857025472,0.1808252427184466,1484.0,575000.0,0.6722257857601026,3448.6676030023527,0.0,91.40713257940614,43.07283473950141,74.55390101952973,88.66291965442659,56.78387878443312
2303,2295000.0,8.0,5.0,23958.000000000004,5270.0,33.869152,-117.425606,130403.0,0.0451388888888888,0.0651080945198592,0.3647160068846816,2712.0,869400.0,0.9029626449119794,203.7354666209591,99.7990320240686,88.91822149287098,59.4642261308928,78.14774255498044,91.0654533442194,54.29197277303003
2304,649900.0,3.0,2.0,68824.8,1191.0,33.925045,-117.45419,64297.0,0.1967759866592551,0.0302182428651371,0.1926345609065155,1875.0,497600.0,0.6411870503597122,1465.9625094306773,66.23619088390235,90.71504168004472,53.019686353019694,74.1509172923271,88.06089122820123,55.60068907979793
2305,799000.0,4.0,2.0,15682.000000000002,2000.0,33.85872,-117.44022,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,77.16696197046426,89.83916135481562,52.540435782801616
2307,495000.0,2.0,1.0,11325.999999999998,780.0,33.91857,-117.448235,67118.0,0.115445321307779,0.0457348406988694,0.2220708446866485,1940.0,470200.0,0.401766004415011,2299.22049307913,0.0,90.9493061253612,36.75937842604509,74.83231760199565,88.63140408671431,55.60381020031618
2308,775000.0,4.0,3.0,10454.0,2744.0,33.96074,-117.471725,82597.0,0.1088869335679718,0.0229316546762589,0.1612791101842196,1923.0,578000.0,0.4963768115942029,463.0890517515921,96.99618279761692,85.57311547929078,49.108632441965774,71.881889801134,86.43202525790498,56.89284870991647
2309,699900.0,4.0,2.0,8000.0,2000.0,33.87656,-117.50565,144767.0,0.0649350649350649,0.056338028169014,0.3431734317343173,2686.0,686800.0,0.8420593368237347,138.2010614038477,97.18407001771848,91.57361492633156,37.914104580771244,70.81191752299722,83.63112815625136,48.56682343559785
2310,554000.0,4.0,2.0,6534.0,2158.0,33.916622,-117.43755,82113.0,0.1114383897889052,0.0384445426425099,0.1408544726301735,2291.0,589900.0,0.5945548197203826,1809.067083278779,86.45666107761645,86.6457374573389,31.02745602745603,75.8417041608323,89.6242666558575,56.2702963338727
2311,835000.0,5.0,3.0,12631.999999999998,2627.0,33.877224,-117.46511,155809.0,0.0733009708737864,0.0224458204334365,0.3919732441471572,2217.0,755300.0,0.9744384198295896,740.4422740779427,98.26144863425016,88.70060528224704,50.04528337861671,74.39314983882355,87.35242627171125,51.68159144837259
2312,569555.0,3.0,2.0,6970.0,1394.0,33.933735,-117.43966,115526.0,0.025624599615631,0.0690221857025472,0.1808252427184466,1484.0,575000.0,0.6722257857601026,3448.6676030023527,0.0,91.40713257940614,43.07283473950141,75.28760360444309,89.38184928161746,57.25238383370063
2313,960000.0,5.0,5.0,13068.0,3615.0,33.87858,-117.419945,130403.0,0.0451388888888888,0.0651080945198592,0.3647160068846816,2712.0,869400.0,0.9029626449119794,203.7354666209591,99.7990320240686,88.91822149287098,59.4642261308928,78.38310603490643,91.4945702150148,55.2801332520045
2314,678000.0,4.0,2.0,10019.0,1304.0,33.893604,-117.45801,102297.0,0.108877343573526,0.0450204638472032,0.3560482556243886,1820.0,649900.0,0.6317186463171864,1936.978838057718,83.74418798235287,84.58849131318897,42.68077601410935,74.56697437379312,87.86763640650521,53.24859923874195
2315,625000.0,3.0,2.0,9148.0,1122.0,33.938473,-117.47073,80662.0,0.0645297342893294,0.074074074074074,0.1412587412587412,2126.0,511000.0,0.6799322607959356,3848.1220923179753,0.0,86.4697418334463,49.74379141045808,72.37325751321681,86.50960850453042,55.34402305346436
2316,750000.0,4.0,3.0,7405.0,3003.0,33.870575,-117.44637,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,76.25782193227856,89.14199649148246,52.73612903054062
2317,1580000.0,4.0,5.0,15245.999999999998,3380.0,33.885265,-117.44687,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,75.79073134509682,88.95849820595213,53.57909066773132
2318,619000.0,4.0,2.0,5227.0,1588.0,33.95633,-117.47797,90972.0,0.1068605754030983,0.054510058403634,0.0791186780170255,2548.0,490800.0,0.7526315789473684,3148.480337402851,80.13152105407109,90.10500279452512,32.71128271128271,71.38547279252028,85.84764947251418,56.13662663665604
2319,525000.0,3.0,2.0,6098.0,1178.0,33.90162,-117.4593,102297.0,0.108877343573526,0.0450204638472032,0.3560482556243886,1820.0,649900.0,0.6317186463171864,1936.978838057718,83.74418798235287,84.58849131318897,42.68077601410935,74.24200344404538,87.69501234593406,53.66651376213105
2320,575000.0,3.0,3.0,2614.0,1700.0,33.94396,-117.474976,64469.0,0.3159373745483742,0.0434981684981684,0.0966755827283148,1546.0,552300.0,0.1531531531531531,3166.4054392738176,0.0,95.47762596173284,63.35978835978836,71.88095272150257,86.11484523927722,55.43856244427686
2321,579000.0,3.0,2.0,7405.0,1140.0,33.93802,-117.474556,80662.0,0.0645297342893294,0.074074074074074,0.1412587412587412,2126.0,511000.0,0.6799322607959356,3848.1220923179753,0.0,86.4697418334463,49.74379141045808,72.03504069423454,86.15711404465448,55.040993314811736
2322,559000.0,3.0,1.0,5227.0,1128.0,33.95199,-117.47475,90972.0,0.1068605754030983,0.054510058403634,0.0791186780170255,2548.0,490800.0,0.7526315789473684,3148.480337402851,80.13152105407109,90.10500279452512,32.71128271128271,71.75412224377261,86.13897797857246,56.0389964692357
2323,1099000.0,4.0,3.0,22216.0,2594.0,33.886757,-117.459305,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,74.63777454661482,87.80146703215811,52.71814858493388
2324,985000.0,4.0,3.0,13068.0,3147.0,33.863518,-117.44196,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,76.86351850621769,89.6236706510827,52.6742899092354
2325,680000.0,4.0,2.0,10890.0,1636.0,33.92214,-117.452934,68878.0,0.1397198031048845,0.0461592670894996,0.1246325690770135,1623.0,438700.0,0.5021752641392169,3044.793631606845,0.0,90.87201075000296,47.98250631583965,74.3279910714166,88.18557762838024,55.49626349714445
2326,650000.0,3.0,2.0,11325.999999999998,1450.0,33.922386,-117.459946,64297.0,0.1967759866592551,0.0302182428651371,0.1926345609065155,1875.0,497600.0,0.6411870503597122,1465.9625094306773,66.23619088390235,90.71504168004472,53.019686353019694,73.68849520470175,87.53806408655309,54.99961788698286
2327,1175000.0,4.0,3.0,47044.8,2158.0,33.899002,-117.44997,112679.0,0.0633208255159474,0.0095486111111111,0.196870925684485,2018.0,655300.0,0.8486238532110092,501.6141293312745,93.67723829569644,85.89775605579537,28.74302874302874,75.14695336824074,88.57123259376425,54.2006378508675
2328,699000.0,3.0,3.0,17860.0,1870.0,33.861214,-117.457054,155809.0,0.0733009708737864,0.0224458204334365,0.3919732441471572,2217.0,755300.0,0.9744384198295896,740.4422740779427,98.26144863425016,88.70060528224704,50.04528337861671,75.59773267540788,88.26406478123842,51.349764233095215
2329,1299999.0,5.0,3.0,18295.0,3823.0,33.87863,-117.42732,130403.0,0.0451388888888888,0.0651080945198592,0.3647160068846816,2712.0,869400.0,0.9029626449119794,203.7354666209591,99.7990320240686,88.91822149287098,59.4642261308928,77.7227022238253,90.8155544226376,54.70276580868055
2331,660000.0,3.0,3.0,6534.0,1570.0,33.88373,-117.492775,144767.0,0.0649350649350649,0.056338028169014,0.3431734317343173,2686.0,686800.0,0.8420593368237347,138.2010614038477,97.18407001771848,91.57361492633156,37.914104580771244,71.73886818625026,84.74707522634398,49.99700709865975
2332,615000.0,3.0,2.0,7405.0,1048.0,33.95666,-117.47113,82597.0,0.1088869335679718,0.0229316546762589,0.1612791101842196,1923.0,578000.0,0.4963768115942029,463.0890517515921,96.99618279761692,85.57311547929078,49.108632441965774,72.00341295052299,86.4789873744955,56.63264884831136
2334,645000.0,4.0,2.0,6534.0,1500.0,33.930107,-117.45584,85581.0,0.0975247524752475,0.0630957784838856,0.0840917364397524,1903.0,422300.0,0.630019120458891,4699.701848122853,29.79677262078889,87.60182179253921,44.9675866342533,73.89398745628377,87.89610493134471,55.826301865766936
2336,829000.0,4.0,3.0,7405.0,2642.0,33.860268,-117.445786,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,76.62532347562836,89.30979316055267,52.18560708723518
2337,1575000.0,5.0,4.0,59677.2,3709.0,33.899128,-117.44871,112679.0,0.0633208255159474,0.0095486111111111,0.196870925684485,2018.0,655300.0,0.8486238532110092,501.6141293312745,93.67723829569644,85.89775605579537,28.74302874302874,75.2568959246225,88.68651445685262,54.30401899247629
2338,739888.0,3.0,2.0,7841.0,2083.0,33.894333,-117.47712,108750.0,0.0848698481561822,0.0475161987041036,0.1672786617707058,2404.0,593400.0,0.7968397291196389,2713.0938149239973,0.0,83.6490552126812,31.670956670956677,72.83608381825043,86.10226388312456,51.85909985860312
2339,1349000.0,5.0,5.0,25265.0,4314.0,33.881794,-117.43612,130403.0,0.0451388888888888,0.0651080945198592,0.3647160068846816,2712.0,869400.0,0.9029626449119794,203.7354666209591,99.7990320240686,88.91822149287098,59.4642261308928,76.84799312639068,89.97757219729449,54.2017155373304
2340,1750000.0,3.0,4.0,223027.2,4026.0,33.88802,-117.42327,83952.0,0.1362566215420835,0.0633850303438975,0.1979537366548042,1225.0,591300.0,0.7119914346895075,213.0734008784978,95.79750989975383,89.58890751905628,42.51990085323419,77.82900340831482,91.10896445135602,55.57412970733252
2341,1400000.0,6.0,5.0,18731.0,5270.0,33.868546,-117.41901,130403.0,0.0451388888888888,0.0651080945198592,0.3647160068846816,2712.0,869400.0,0.9029626449119794,203.7354666209591,99.7990320240686,88.91822149287098,59.4642261308928,78.75294118058656,91.67807284970316,54.78250971060658
2342,799000.0,4.0,3.0,21780.0,2525.0,33.881214,-117.447586,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,75.8400789572022,88.92756977748031,53.276880197810506
2343,565000.0,3.0,1.0,7405.0,1058.0,33.935623,-117.46702,80662.0,0.0645297342893294,0.074074074074074,0.1412587412587412,2126.0,511000.0,0.6799322607959356,3848.1220923179753,0.0,86.4697418334463,49.74379141045808,72.76700914367062,86.85514982729794,55.40590884064015
2345,1600000.0,4.0,3.0,220849.2,3208.0,33.89195,-117.427605,112679.0,0.0633208255159474,0.0095486111111111,0.196870925684485,2018.0,655300.0,0.8486238532110092,501.6141293312745,93.67723829569644,85.89775605579537,28.74302874302874,77.3369125970513,90.6800713090775,55.47390699605074
2346,768000.0,4.0,3.0,7405.0,2929.0,33.86615,-117.446976,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,76.3376420373422,89.13354991605603,52.42994600468545
2347,724999.0,4.0,2.0,6534.0,1569.0,33.911728,-117.427216,90800.0,0.1320444261620732,0.0438723712835388,0.2006764374295377,1494.0,571100.0,0.6867321867321867,1887.8041494157344,89.82079364513098,90.55331597160288,48.76304876304876,76.88655694095974,90.59815406862768,56.732498651495526
2348,1389900.0,5.0,4.0,13939.0,4644.0,33.874054,-117.42206,130403.0,0.0451388888888888,0.0651080945198592,0.3647160068846816,2712.0,869400.0,0.9029626449119794,203.7354666209591,99.7990320240686,88.91822149287098,59.4642261308928,78.3218004866948,91.3423824651088,54.852544335073205
2349,899000.0,4.0,3.0,8276.0,2158.0,33.873497,-117.45933,155809.0,0.0733009708737864,0.0224458204334365,0.3919732441471572,2217.0,755300.0,0.9744384198295896,740.4422740779427,98.26144863425016,88.70060528224704,50.04528337861671,75.01800690765123,87.92066610310562,51.90027459324572
2350,1599900.0,4.0,6.0,25265.0,4346.0,33.875816,-117.4505,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,75.73542044749928,88.70970188934425,52.72518463794871
2351,769000.0,4.0,3.0,8276.0,2293.0,33.88817,-117.47489,90179.0,0.0696698887470363,0.0422222222222222,0.2168094218415417,1528.0,485900.0,0.7709342560553634,3081.921580348376,62.52006706860261,87.48171667082872,38.95323895323896,73.20589097709963,86.3551975358378,51.62639114409271
2353,950000.0,3.0,3.0,14374.999999999998,2832.0,33.87399,-117.42274,130403.0,0.0451388888888888,0.0651080945198592,0.3647160068846816,2712.0,869400.0,0.9029626449119794,203.7354666209591,99.7990320240686,88.91822149287098,59.4642261308928,78.26295772893847,91.28046202934786,54.7950764420256
2355,987500.0,5.0,4.0,16988.0,2894.0,33.88041,-117.414474,130403.0,0.0451388888888888,0.0651080945198592,0.3647160068846816,2712.0,869400.0,0.9029626449119794,203.7354666209591,99.7990320240686,88.91822149287098,59.4642261308928,78.82184758151524,91.98170888095667,55.81739938901361
2356,869000.0,4.0,4.0,9583.0,2974.0,33.88495,-117.487465,155809.0,0.0733009708737864,0.0224458204334365,0.3919732441471572,2217.0,755300.0,0.9744384198295896,740.4422740779427,98.26144863425016,88.70060528224704,50.04528337861671,72.17611829925991,85.224927889743,50.47372976630632
2357,825000.0,5.0,3.0,7841.0,2511.0,33.88454,-117.49445,144767.0,0.0649350649350649,0.056338028169014,0.3431734317343173,2686.0,686800.0,0.8420593368237347,138.2010614038477,97.18407001771848,91.57361492633156,37.914104580771244,71.56593953849959,84.58575237722619,49.92502384497752
2358,619900.0,4.0,2.0,6534.0,1559.0,33.9107,-117.452095,67118.0,0.115445321307779,0.0457348406988694,0.2220708446866485,1940.0,470200.0,0.401766004415011,2299.22049307913,0.0,90.9493061253612,36.75937842604509,74.66634664401352,88.30922235365622,54.79755188121846
2359,1224000.0,5.0,5.0,15245.999999999998,4314.0,33.886616,-117.441956,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,76.19316045036283,89.39972682515136,54.04056908380034
2360,1398900.0,4.0,4.0,15682.000000000002,3574.0,33.882656,-117.45649,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,75.00439694306351,88.09546158297266,52.67872125902811
2361,615000.0,3.0,2.0,6970.0,971.0,33.911476,-117.453705,67118.0,0.115445321307779,0.0457348406988694,0.2220708446866485,1940.0,470200.0,0.401766004415011,2299.22049307913,0.0,90.9493061253612,36.75937842604509,74.50274246689996,88.15706842498196,54.728778844299846
2362,619777.0,3.0,2.0,7841.0,1058.0,33.92218,-117.45438,64297.0,0.1967759866592551,0.0302182428651371,0.1926345609065155,1875.0,497600.0,0.6411870503597122,1465.9625094306773,66.23619088390235,90.71504168004472,53.019686353019694,74.19634149454023,88.05208326383946,55.39286452349363
2363,958000.0,5.0,4.0,7405.0,3520.0,33.862816,-117.43847,130403.0,0.0451388888888888,0.0651080945198592,0.3647160068846816,2712.0,869400.0,0.9029626449119794,203.7354666209591,99.7990320240686,88.91822149287098,59.4642261308928,77.19477942555012,89.9521864932564,52.911002930593256
2364,705000.0,5.0,2.0,8276.0,1576.0,33.907547,-117.439674,82113.0,0.1114383897889052,0.0384445426425099,0.1408544726301735,2291.0,589900.0,0.5945548197203826,1809.067083278779,86.45666107761645,86.6457374573389,31.02745602745603,75.86118860677777,89.47018091518538,55.5242423978716
2365,849000.0,4.0,3.0,6534.0,3045.0,33.871765,-117.485214,144767.0,0.0649350649350649,0.056338028169014,0.3431734317343173,2686.0,686800.0,0.8420593368237347,138.2010614038477,97.18407001771848,91.57361492633156,37.914104580771244,72.77243000710136,85.55923365313723,49.8028828737774
2366,1275000.0,5.0,4.0,20038.0,3974.0,33.885666,-117.44329,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,76.09982934208055,89.2847093192825,53.87965960050048
2367,910000.0,5.0,3.0,10454.0,3363.0,33.870228,-117.45039,166742.0,0.018761414577453,0.0813262433531435,0.4182319058352116,3066.0,870300.0,0.9403778040141676,979.8643807828146,96.97121044557812,89.03951577420237,52.57281090614424,75.91079446461289,88.77609315481648,52.40094821985033
2368,1100000.0,5.0,3.0,53143.2,2931.0,33.877186,-117.45865,155809.0,0.0733009708737864,0.0224458204334365,0.3919732441471572,2217.0,755300.0,0.9744384198295896,740.4422740779427,98.26144863425016,88.70060528224704,50.04528337861671,74.96944488612385,87.94694067776955,52.17685360827155
2369,899000.0,4.0,3.0,8276.0,2304.0,33.873646,-117.41184,130403.0,0.0451388888888888,0.0651080945198592,0.3647160068846816,2712.0,869400.0,0.9029626449119794,203.7354666209591,99.7990320240686,88.91822149287098,59.4642261308928,79.24557740919279,92.28628362955888,55.64038586597518
2370,615000.0,4.0,2.0,5227.0,1588.0,33.95572,-117.47489,90972.0,0.1068605754030983,0.054510058403634,0.0791186780170255,2548.0,490800.0,0.7526315789473684,3148.480337402851,80.13152105407109,90.10500279452512,32.71128271128271,71.67658719395389,86.13074041580636,56.3036358123197
