zpid,palsId,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,addressState,shouldShowRequestOnPrice,beds,baths,area,flexFieldText,contentType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,visited,timeOnZillow,isPaidBuilderNewConstruction,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.zestimate,hdpData.homeInfo.listing_sub_type.is_comingSoon,info6String,brokerName,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_FSBO,lotAreaString,communityName,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.providerListingID,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.listing_sub_type.is_foreclosure,info3String,availabilityDate
20552796,17327010_26847921,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c0e32220b9ceb5574db1a2aa9acdb4a0-p_e.jpg,True,/homedetails/21733-Castlewood-Dr-Malibu-CA-90265/20552796_zpid/,FOR_SALE,House for sale,"$3,250,000",$3.25M,"21733 Castlewood Dr, Malibu, CA 90265",CA,False,4.0,3.0,2562.0,5 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,503278000,False,34.052273,-118.64314,20552796,21733 Castlewood Dr,90265,Malibu,CA,34.052273,-118.64314,3250000.0,3.0,4.0,2562.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,15000.0,True,,,False,False,FOR_SALE,3250000.0,,503278000,True,False,False,USD,USA,1752292.0,1.6211,acres,False,,,,,3056100.0,,Nina Kurtz DRE # 01794599,Compass,,,,,,,,,,,,,,,
20555035,17327010_26634061,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/074732da4cf9bfb3067534d9bb40aba1-p_e.jpg,True,/homedetails/27425-Calicut-Rd-Malibu-CA-90265/20555035_zpid/,FOR_SALE,House for sale,"$5,475,000",$5.48M,"27425 Calicut Rd, Malibu, CA 90265",CA,False,5.0,6.0,5369.0,Four car garage,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,13873951000,False,34.040886,-118.77251,20555035,27425 Calicut Rd,90265,Malibu,CA,34.040886,-118.77251,5475000.0,6.0,5.0,5369.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,20066.0,True,,,False,False,FOR_SALE,5475000.0,,13873951000,True,False,False,USD,USA,4492091.0,2.1268,acres,False,,,,,5043400.0,,Paul Grisanti DRE # 00621552,Pinnacle Estate Properties,,,,,,,,,,,,,,,
20557732,17327010_26837675,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/76a4eb7c4db0eb957d41d97dd876000d-p_e.jpg,True,/homedetails/31376-Broad-Beach-Rd-Malibu-CA-90265/20557732_zpid/,FOR_SALE,House for sale,"$17,975,000",$18.0M,"31376 Broad Beach Rd, Malibu, CA 90265",CA,False,3.0,3.0,2532.0,Panoramic ocean views,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,2568120000,False,34.03529,-118.85733,20557732,31376 Broad Beach Rd,90265,Malibu,CA,34.03529,-118.85733,17975000.0,3.0,3.0,2532.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,29995.0,True,,,False,False,FOR_SALE,17975000.0,,2568120000,True,False,False,USD,USA,8659455.0,0.2967,acres,False,,,,,16514700.0,,Sadie Pollock Barish DRE # 01983110,Coldwell Banker Realty,,,,,,,,,,,,,,,
20552718,17327010_25630413,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d70e6a17c1782bcbb7f8e270fc98612d-p_e.jpg,True,/homedetails/3140-Sweetwater-Mesa-Rd-Malibu-CA-90265/20552718_zpid/,FOR_SALE,House for sale,"$15,000,000",$15.0M,"3140 Sweetwater Mesa Rd, Malibu, CA 90265",CA,False,4.0,5.0,5548.0,Sculptural metal fireplace,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,14083079000,False,34.04383,-118.67287,20552718,3140 Sweetwater Mesa Rd,90265,Malibu,CA,34.04383,-118.67287,15000000.0,5.0,4.0,5548.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,44498.0,True,,,False,False,FOR_SALE,15000000.0,,14083079000,True,False,False,USD,USA,8670000.0,3.3,acres,False,,,,,,,Robert Radcliffe DRE # 01132704,Sotheby's International Realty,,,,,,,,,,,,,,,
20556121,17327005_26837899,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ab42ce19706dccaecea452cf9039b342-p_e.jpg,True,/homedetails/6489-Cavalleri-Rd-APT-101-Malibu-CA-90265/20556121_zpid/,FOR_SALE,Condo for sale,"$2,653,500",$2.65M,"6489 Cavalleri Rd APT 101, Malibu, CA 90265",CA,False,3.0,3.0,2057.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,233301000,False,34.022823,-118.80454,20556121,6489 Cavalleri Rd APT 101,90265,Malibu,CA,34.022823,-118.80454,2653500.0,3.0,3.0,2057.0,CONDO,FOR_SALE,-1,False,False,7357.0,True,,,False,False,FOR_SALE,2653500.0,,233301000,True,False,False,USD,USA,1015000.0,,,False,,,,Apt 101,2496800.0,,Aaron Kirman DRE # 01296524,Christie's International Real Estate SoCal,,,,,,,,,,,,,,,
20556067,17327010_26639131,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0755bd69050ad718b13e26642adbdb8a-p_e.jpg,True,/homedetails/6015-Galahad-Rd-Malibu-CA-90265/20556067_zpid/,FOR_SALE,House for sale,"$4,550,000",$4.55M,"6015 Galahad Rd, Malibu, CA 90265",CA,False,5.0,6.0,5665.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,13462611000,False,34.02725,-118.799484,20556067,6015 Galahad Rd,90265,Malibu,CA,34.02725,-118.799484,4550000.0,6.0,5.0,5665.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,20715.0,True,,,False,False,FOR_SALE,4550000.0,,13462611000,True,False,False,USD,USA,1981010.0,0.754,acres,False,,,,,4325600.0,,Stephen Udoff DRE # 01870835,Coldwell Banker Realty,,,,,,,,,,,,,,,
20557703,17327010_26812643,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/373d90bdd6e1ea91ca699c648a6b6b96-p_e.jpg,True,/homedetails/31202-Broad-Beach-Rd-Malibu-CA-90265/20557703_zpid/,FOR_SALE,House for sale,"$15,200,000",$15.2M,"31202 Broad Beach Rd, Malibu, CA 90265",CA,False,5.0,5.0,3025.0,Custom stone fireplace,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,4740992000,False,34.033875,-118.85232,20557703,31202 Broad Beach Rd,90265,Malibu,CA,34.033875,-118.85232,15200000.0,5.0,5.0,3025.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,63099.0,True,,,False,False,FOR_SALE,15200000.0,,4740992000,True,False,False,USD,USA,14443200.0,0.5002,acres,False,,,,,14134900.0,,Ellen Francisco DRE # 00709314,Coldwell Banker Realty,,,,,,,,,,,,,,,
20556367,17327005_26670007,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8e38afd01509645d734e12a32be74477-p_e.jpg,True,/homedetails/28378-Rey-De-Copas-Ln-Malibu-CA-90265/20556367_zpid/,FOR_SALE,Townhouse for sale,"$1,200,000",$1.20M,"28378 Rey De Copas Ln, Malibu, CA 90265",CA,False,3.0,3.0,1681.0,Peekaboo ocean views,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,6900700000,False,34.022804,-118.791214,20556367,28378 Rey De Copas Ln,90265,Malibu,CA,34.022804,-118.791214,1200000.0,3.0,3.0,1681.0,TOWNHOUSE,FOR_SALE,-1,False,False,6534.0,True,,,False,False,FOR_SALE,1200000.0,,6900700000,True,False,False,USD,USA,1196460.0,3889.908,sqft,False,,,,,1163000.0,,Jane Rowley DRE # 02110151,Coldwell Banker Realty,,,,,,,,,,,,,,,
20552706,17327010_26670811,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c11163cd9c782384526e02f3f3c78ffb-p_e.jpg,True,/homedetails/3662-Sweetwater-Canyon-Dr-Malibu-CA-90265/20552706_zpid/,FOR_SALE,House for sale,"$6,900,000",$6.90M,"3662 Sweetwater Canyon Dr, Malibu, CA 90265",CA,False,3.0,2.0,1619.0,Large motor court,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,7334227000,False,34.04186,-118.671326,20552706,3662 Sweetwater Canyon Dr,90265,Malibu,CA,34.04186,-118.671326,6900000.0,2.0,3.0,1619.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,7852.0,True,,,False,False,FOR_SALE,6900000.0,,7334227000,True,False,False,USD,USA,7360537.0,1.0545,acres,False,,,,,6574500.0,,Shen Schulz DRE # 01327630,Sotheby's International Realty,,,,,,,,,,,,,,,
20557106,17327010_26640755,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/414ed5e8ef562ffda369c788e97225d0-p_e.jpg,True,/homedetails/6000-Philip-Ave-Malibu-CA-90265/20557106_zpid/,FOR_SALE,House for sale,"$7,995,000",$8.00M,"6000 Philip Ave, Malibu, CA 90265",CA,False,4.0,4.0,5966.0,Ocean views,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,13116775000,False,34.02977,-118.833565,20557106,6000 Philip Ave,90265,Malibu,CA,34.02977,-118.833565,7995000.0,4.0,4.0,5966.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,7634.0,True,,,False,False,FOR_SALE,7995000.0,,13116775000,True,False,False,USD,USA,4970579.0,47000.0,acres,False,,,,,7394300.0,,Michael Cunningham DRE # 01291455,Pinnacle Estate Properties,,,,,,,,,,,,,,,
20556088,17327010_26737721,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f3ffd75f5ca22109aef920b007c7bb21-p_e.jpg,True,/homedetails/6120-Cavalleri-Rd-Malibu-CA-90265/20556088_zpid/,FOR_SALE,House for sale,"$4,995,000",$5.00M,"6120 Cavalleri Rd, Malibu, CA 90265",CA,False,4.0,4.0,3588.0,Sweeping ocean views,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,5591560000,False,34.030033,-118.80322,20556088,6120 Cavalleri Rd,90265,Malibu,CA,34.030033,-118.80322,4995000.0,4.0,4.0,3588.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,18496.0,True,,,False,False,FOR_SALE,4995000.0,,5591560000,True,False,False,USD,USA,4552790.0,0.9247,acres,False,,,,,4731000.0,,Elizabeth Seaman DRE # 01942853,Coldwell Banker Realty,,,,,,,,,,,,,,,
20554004,17327010_26839841,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b810e9db1c4e882397919eed6be2df95-p_e.jpg,True,/homedetails/24604-Malibu-Rd-Malibu-CA-90265/20554004_zpid/,FOR_SALE,House for sale,"$11,995,000",$12.0M,"24604 Malibu Rd, Malibu, CA 90265",CA,False,3.0,4.0,2351.0,"Price cut: $2,000,000 (5/28)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,2064471000,False,34.03079,-118.711235,20554004,24604 Malibu Rd,90265,Malibu,CA,34.03079,-118.711235,11995000.0,4.0,3.0,2351.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,40383.0,True,,,False,False,FOR_SALE,11995000.0,,2064471000,True,False,False,USD,USA,8202619.0,7122.06,sqft,False,1779951600000.0,"$2,000,000 (May 28)",-2000000.0,,11516800.0,,Cooper Mount DRE # 01956287,Carolwood Estates,,,,,,,,,,,,,,,
20554761,17327005_26839789,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/16a4e62c9bb6c2e9e7e02773a0b27186-p_e.jpg,True,/homedetails/26664-Seagull-Way-A114-Malibu-CA-90265/20554761_zpid/,FOR_SALE,Condo for sale,"$1,335,000",$1.34M,"26664 Seagull Way #A114, Malibu, CA 90265",CA,False,2.0,2.0,920.0,22 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,1911732000,False,34.029797,-118.75407,20554761,26664 Seagull Way #A114,90265,Malibu,CA,34.029797,-118.75407,1335000.0,2.0,2.0,920.0,CONDO,FOR_SALE,-1,False,False,7094.0,True,,,False,False,FOR_SALE,1335000.0,,1911732000,True,False,False,USD,USA,1332406.0,4.3352,acres,False,,,,# A114,1283200.0,,Christina Nelson DRE # 02210454,Sotheby's International Realty,,,,,,,,,,,,,,,
20554391,17327010_26828107,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/df9cb0eabb40e07236e42d8d023db84c-p_e.jpg,True,/homedetails/24656-Blue-Dane-Ln-Malibu-CA-90265/20554391_zpid/,FOR_SALE,House for sale,"$4,475,000",$4.48M,"24656 Blue Dane Ln, Malibu, CA 90265",CA,False,4.0,4.0,3932.0,51 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,4470758000,False,34.036453,-118.71321,20554391,24656 Blue Dane Ln,90265,Malibu,CA,34.036453,-118.71321,4475000.0,4.0,4.0,3932.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,20527.0,True,,,False,False,FOR_SALE,4475000.0,,4470758000,True,False,False,USD,USA,3956251.0,0.3503,acres,False,1777532400000.0,"$275,000 (Apr 30)",-275000.0,,4219200.0,,Gayle Pritchett DRE # 00585628,Sotheby's International Realty,,,,,,,,,,,,,,,
20554300,17327010_26839985,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/436e55b0e2a47270505d8579e4705e6b-p_e.jpg,True,/homedetails/3525-Coast-View-Dr-Malibu-CA-90265/20554300_zpid/,FOR_SALE,House for sale,"$3,695,000",$3.70M,"3525 Coast View Dr, Malibu, CA 90265",CA,False,3.0,4.0,2062.0,Two-car garage,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,1717291000,False,34.038086,-118.69725,20554300,3525 Coast View Dr,90265,Malibu,CA,34.038086,-118.69725,3695000.0,4.0,3.0,2062.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,25000.0,True,,,False,False,FOR_SALE,3695000.0,,1717291000,True,False,False,USD,USA,2132820.0,0.2938,acres,False,,,,,3504300.0,,Eytan Levin DRE # 01324953,The Agency,,,,,,,,,,,,,,,
20554538,17327010_26831769,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3f0cbbc898fbb962f5f90a6a3cd30a6c-p_e.jpg,True,/homedetails/25252-Malibu-Rd-Malibu-CA-90265/20554538_zpid/,FOR_SALE,House for sale,"$13,850,000",$13.9M,"25252 Malibu Rd, Malibu, CA 90265",CA,False,7.0,8.0,5310.0,Beautifully appointed en-suite bathrooms,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,3542514000,False,34.032154,-118.725204,20554538,25252 Malibu Rd,90265,Malibu,CA,34.032154,-118.725204,13850000.0,8.0,7.0,5310.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,47397.0,True,,,False,False,FOR_SALE,13850000.0,,3542514000,True,False,False,USD,USA,11264506.0,7361.64,sqft,False,,,,,12926400.0,,Christopher Cortazzo DRE # 01190363,Compass,,,,,,,,,,,,,,,
20552614,17327010_26667053,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c68504862588465baf71d78542f0198e-p_e.jpg,True,/homedetails/23441-Malibu-Colony-Rd-Malibu-CA-90265/20552614_zpid/,FOR_SALE,House for sale,"$8,495,000",$8.50M,"23441 Malibu Colony Rd, Malibu, CA 90265",CA,False,4.0,3.0,3180.0,Sweeping walls of glass,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,8022171000,False,34.031906,-118.68548,20552614,23441 Malibu Colony Rd,90265,Malibu,CA,34.031906,-118.68548,8495000.0,3.0,4.0,3180.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,8218.0,True,,,False,False,FOR_SALE,8495000.0,,8022171000,True,False,False,USD,USA,8172360.0,6189.876,sqft,False,,,,,7941100.0,,Sandro Dazzan DRE # 01418033,The Agency,,,,,,,,,,,,,,,
20557498,17327010_26750669,ForSale,New Construction,https://photos.zillowstatic.com/fp/20d433c4ac6b17fe6f07708b750c8d87-p_e.jpg,True,/homedetails/29800-Cuthbert-Rd-Malibu-CA-90265/20557498_zpid/,FOR_SALE,New construction,"$12,900,000",$12.9M,"29800 Cuthbert Rd, Malibu, CA 90265",CA,False,6.0,7.0,6650.0,Tennis house,homeInsight,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,5589161000,False,34.032536,-118.82303,20557498,29800 Cuthbert Rd,90265,Malibu,CA,34.032536,-118.82303,12900000.0,7.0,6.0,6650.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,4349.0,,,,False,False,FOR_SALE,12900000.0,,5589161000,True,False,False,USD,USA,4244832.0,2.0881,acres,False,,,,,12117000.0,,Trevor Wright DRE # 02042934,The Beverly Hills Estates,,,,,,True,,BUILDER_SPEC,,,,,,,
20554580,17327010_26831765,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f91e7fd2889bdefa730e2afc310ecd56-p_e.jpg,True,/homedetails/26122-Pacific-Coast-Hwy-Malibu-CA-90265/20554580_zpid/,FOR_SALE,House for sale,"$21,995,000",$22.0M,"26122 Pacific Coast Hwy, Malibu, CA 90265",CA,False,5.0,6.0,4608.0,Oversized two-car garage,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,3371560000,False,34.032642,-118.74355,20554580,26122 Pacific Coast Hwy,90265,Malibu,CA,34.032642,-118.74355,21995000.0,6.0,5.0,4608.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,25746.0,True,,,False,False,FOR_SALE,21995000.0,,3371560000,True,False,False,USD,USA,8568000.0,0.25120000000000003,acres,False,,,,,20172700.0,,Trevor Wright DRE # 02042934,The Beverly Hills Estates,,,,,,,,,,,,,,,
20557548,17327010_26707761,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fb9e13710a66801ecebff0811653ca10-p_e.jpg,True,/homedetails/31226-Bailard-Rd-Malibu-CA-90265/20557548_zpid/,FOR_SALE,House for sale,"$6,495,000",$6.50M,"31226 Bailard Rd, Malibu, CA 90265",CA,False,5.0,5.0,4100.0,Pool and spa,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,5861571000,False,34.036102,-118.85204,20557548,31226 Bailard Rd,90265,Malibu,CA,34.036102,-118.85204,6495000.0,5.0,5.0,4100.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,19105.0,True,,,False,False,FOR_SALE,6495000.0,,5861571000,True,False,False,USD,USA,4073827.0,0.9533,acres,False,,,,,6039200.0,,Russell Grether DRE # 01836632,Compass,,,,,,,,,,,,,,,
20556564,17327010_26637469,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3f3975029de845cf190673c9efb2aa05-p_e.jpg,True,/homedetails/7332-Birdview-Ave-Malibu-CA-90265/20556564_zpid/,FOR_SALE,House for sale,"$16,000,000",$16.0M,"7332 Birdview Ave, Malibu, CA 90265",CA,False,6.0,6.0,5716.0,Signature fireplace centerpiece,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,13449118000,False,34.00473,-118.80787,20556564,7332 Birdview Ave,90265,Malibu,CA,34.00473,-118.80787,16000000.0,6.0,6.0,5716.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,45369.0,True,,,False,False,FOR_SALE,16000000.0,,13449118000,True,False,False,USD,USA,3336915.0,1.3967,acres,False,1772524800000.0,,1000000.0,,13988100.0,,Susan Monus DRE # 00827409,Coldwell Banker Realty,,,,,,,,,,,,,,,
2080908828,17327007_26849555,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/681b9b82fcbf1a98a08134f940c8b389-p_e.jpg,True,/homedetails/6411-Sycamore-Meadows-Malibu-CA-90265/2080908828_zpid/,FOR_SALE,Lot / Land for sale,"$2,900,000",$2.90M,"6411 Sycamore Meadows, Malibu, CA 90265",CA,False,,,,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,176504000,False,34.02914,-118.766174,2080908828,6411 Sycamore Meadows,90265,Malibu,CA,34.02914,-118.766174,2900000.0,,,,LOT,FOR_SALE,-1,False,False,4589.0,True,,,False,False,FOR_SALE,2900000.0,,176504000,True,False,False,USD,USA,,0.501,acres,False,,,,,2721200.0,,Ernie Carswell DRE # 01111566,Sotheby's International Realty,,,0.5 acres,,,,,,,,,,,,
20554043,17327010_26660475,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2541e8a78e7614fdfded16e84b0864d9-p_e.jpg,True,/homedetails/24928-Malibu-Rd-Malibu-CA-90265/20554043_zpid/,FOR_SALE,House for sale,"$13,995,000",$14.0M,"24928 Malibu Rd, Malibu, CA 90265",CA,False,6.0,6.0,4250.0,Expansive oceanfront decks,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,9305802000,False,34.031517,-118.71831,20554043,24928 Malibu Rd,90265,Malibu,CA,34.031517,-118.71831,13995000.0,6.0,6.0,4250.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,35922.0,True,,,False,False,FOR_SALE,13995000.0,,9305802000,True,False,False,USD,USA,12030105.0,6695.172,sqft,False,,,,,12990300.0,,Paul Woodman DRE # 01338766,Coldwell Banker Realty,,,,,,,,,,,,,,,
20557158,17327010_26656883,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/17e496348193060fa8583958f581a9d0-p_e.jpg,True,/homedetails/29821-Pacific-Coast-Hwy-Malibu-CA-90265/20557158_zpid/,FOR_SALE,House for sale,"$9,995,000",$10.00M,"29821 Pacific Coast Hwy, Malibu, CA 90265",CA,False,3.0,4.0,3433.0,Gated entrance,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,9992765000,False,34.017887,-118.82375,20557158,29821 Pacific Coast Hwy,90265,Malibu,CA,34.017887,-118.82375,9995000.0,4.0,3.0,3433.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,15214.0,True,,,False,False,FOR_SALE,9995000.0,,9992765000,True,False,False,USD,USA,2148316.0,1.6036,acres,False,,,,,9419400.0,,Christopher Cortazzo DRE # 01190363,Compass,,,,,,,,,,,,,,,
20557536,17327010_25613951,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/05ebfc546737ad97d7b26edfe5aea3d6-p_e.jpg,True,/homedetails/6277-Sea-Star-Dr-Malibu-CA-90265/20557536_zpid/,FOR_SALE,House for sale,"$9,950,000",$9.95M,"6277 Sea Star Dr, Malibu, CA 90265",CA,False,7.0,6.0,6863.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,19852917000,False,34.033775,-118.8367,20557536,6277 Sea Star Dr,90265,Malibu,CA,34.033775,-118.8367,9950000.0,6.0,7.0,6863.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,34274.0,True,,,False,False,FOR_SALE,9950000.0,,19852917000,True,False,False,USD,USA,7269985.0,1.2845,acres,False,1774940400000.0,"$1,545,000 (Mar 31)",-1545000.0,,9482600.0,,Jill Reeder DRE # 01368477,Compass,,,,,,,,,,,,,,,
89145018,17327010_26666713,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7eec25a71d3852cf345e70227aa7fbde-p_e.jpg,True,/homedetails/5601-Kanan-Dume-Rd-Malibu-CA-90265/89145018_zpid/,FOR_SALE,House for sale,"$14,500,000",$14.5M,"5601 Kanan Dume Rd, Malibu, CA 90265",CA,False,5.0,6.0,6800.0,Breathtaking ocean views,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,7174670000,False,34.033627,-118.7998,89145018,5601 Kanan Dume Rd,90265,Malibu,CA,34.033627,-118.7998,14500000.0,6.0,5.0,6800.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,67528.0,True,,,False,False,FOR_SALE,14500000.0,,7174670000,True,False,False,USD,USA,3523221.0,2.8,acres,False,,,,,13191500.0,,Cody Garcia DRE # 01959655,The Agency,,,,,,,,,,,,,,,
20554728,17327010_26832337,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e6214f53995db5a033ce106ebcc97c4a-p_e.jpg,True,/homedetails/26939-Sea-Vista-Dr-Malibu-CA-90265/20554728_zpid/,FOR_SALE,House for sale,"$4,995,000",$5.00M,"26939 Sea Vista Dr, Malibu, CA 90265",CA,False,2.0,3.0,2346.0,Existing pool,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,3206572000,False,34.030766,-118.760216,20554728,26939 Sea Vista Dr,90265,Malibu,CA,34.030766,-118.760216,4995000.0,3.0,2.0,2346.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,16990.0,True,,,False,False,FOR_SALE,4995000.0,,3206572000,True,False,False,USD,USA,896544.0,3.486,acres,False,,,,,4706400.0,,Travis Parker DRE # 01915398,Sotheby's International Realty,,,,,,,,,,,,,,,
20551607,17327010_26827953,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2a5bf8bfdc0a91a98bf97a95055154b8-p_e.jpg,True,/homedetails/19620-Pacific-Coast-Hwy-Malibu-CA-90265/20551607_zpid/,FOR_SALE,House for sale,"$9,500,000",$9.50M,"19620 Pacific Coast Hwy, Malibu, CA 90265",CA,False,3.0,3.0,0.0,Turn-key with every amenity,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,4483019000,False,34.03914,-118.6036,20551607,19620 Pacific Coast Hwy,90265,Malibu,CA,34.03914,-118.6036,9500000.0,3.0,3.0,0.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,7856.0,True,,,False,False,FOR_SALE,9500000.0,,4483019000,True,False,False,USD,USA,3691051.0,7710.12,sqft,False,,,,,9224100.0,,Julian Alexander DRE # 01994705,Coldwell Banker Realty,,,,,,,,,,,,,,,
